iteration,find_best_us,split_us,update_info_us,total_us,active_faces,n_vertices,cascade_activations,faces_created,edges_created,add_face_calls,update_info_calls
422,0.306,210.905,0.453,211.744,1090,2241,1,48,40,24,28
423,0.187,0.181,35.007,35.468,1090,2241,0,0,0,0,8
424,0.205,106.162,24.392,130.851,1092,2245,0,24,20,12,16
425,185.863,107.939,16.272,310.18,1094,2249,0,24,20,12,16
426,10.363,289.596,23.894,323.942,1096,2253,0,24,20,12,16
427,0.511,0.184,38.083,38.846,1096,2253,0,0,0,0,8
428,0.267,211.784,11.439,223.57,1100,2261,1,48,40,24,31
429,0.31,193.649,10.822,204.922,1104,2269,1,48,40,24,31
430,0.071,0.037,17.93,18.126,1104,2269,0,0,0,0,8
431,221.381,279.123,42.145,542.808,1106,2273,0,24,20,12,16
432,1.104,0.195,61.055,62.447,1106,2273,0,0,0,0,7
433,0.189,265.01,11.1,276.387,1110,2281,1,48,40,24,31
434,0.174,90.946,19.139,110.356,1112,2285,0,24,20,12,16
435,203.493,186.291,10.573,400.468,1116,2293,1,48,40,24,31
436,0.065,0.066,31.856,32.115,1116,2293,0,0,0,0,8
437,0.09,0.037,22.185,22.414,1116,2293,0,0,0,0,8
438,0.188,0.23,28.593,29.113,1116,2293,0,0,0,0,8
439,0.301,47.8,11.003,59.2,1117,2296,0,12,12,6,9
440,0.234,289.735,20.032,310.084,1119,2300,0,24,20,12,16
441,0.591,104.412,21.41,126.5,1121,2304,0,24,20,12,16
442,0.324,181.826,0.533,182.751,1125,2312,1,48,40,24,28
443,0.336,383.595,1.753,385.765,1129,2320,1,48,40,24,28
444,258.779,82.999,16.98,358.945,1131,2324,0,24,20,12,16
445,0.3,0.195,23.859,24.44,1131,2324,0,0,0,0,6
446,0.14,0.059,24.715,25.001,1131,2324,0,0,0,0,6
447,0.091,75.926,15.886,91.988,1133,2328,0,24,20,12,16
448,0.334,0.26,29.067,29.748,1133,2328,0,0,0,0,8
449,0.267,0.079,24.379,24.814,1133,2328,0,0,0,0,6
450,1.32,157.996,32.786,192.248,1135,2332,0,24,20,12,16
451,0.242,0.173,54.425,54.92,1135,2332,0,0,0,0,8
452,0.051,0.14,42.242,42.534,1135,2332,0,0,0,0,8
453,0.125,48.462,15.01,63.686,1136,2335,0,12,12,6,9
454,0.078,112.422,19.267,131.855,1138,2339,0,24,20,12,16
455,203.753,97.593,20.547,322.004,1140,2343,0,24,20,12,16
456,0.429,517.878,0.797,519.184,1144,2351,1,48,40,24,28
457,0.64,0.21,42.729,43.682,1144,2351,0,0,0,0,8
458,0.185,0.034,22.217,22.587,1144,2351,0,0,0,0,5
459,0.053,257.952,9.174,267.274,1150,2363,2,72,60,36,47
460,235.804,699.923,15.918,951.762,1155,2374,2,60,52,30,39
461,0.82,231.544,12.427,244.885,1159,2382,1,48,40,24,31
462,0.138,0.056,29.498,29.79,1159,2382,0,0,0,0,8
463,0.328,182.498,12.172,195.101,1163,2390,1,48,40,24,31
464,536.995,84.589,23.017,644.784,1165,2394,0,24,20,12,16
465,0.163,0.088,28.072,28.42,1165,2394,0,0,0,0,5
466,0.259,0.06,23.932,24.462,1165,2394,0,0,0,0,5
467,0.142,0.1,41.749,42.096,1165,2394,0,0,0,0,8
468,0.051,0.034,23.463,23.672,1165,2394,0,0,0,0,6
469,0.116,0.099,20.217,20.534,1165,2394,0,0,0,0,5
470,0.122,0.034,10.704,10.956,1165,2394,0,0,0,0,5
471,0.207,121.054,26.547,147.902,1167,2398,0,24,20,12,16
472,0.498,76.562,18.185,95.33,1169,2402,0,24,20,12,16
473,0.12,0.04,37.1,37.358,1169,2402,0,0,0,0,8
474,0.327,76.991,16.77,94.185,1171,2406,0,24,20,12,16
475,0.176,77.946,18.163,96.378,1173,2410,0,24,20,12,16
476,132.724,107.987,21.368,262.258,1175,2414,0,24,20,12,16
477,0.181,0.044,14.074,14.394,1175,2414,0,0,0,0,5
478,608.136,130.356,26.634,765.301,1177,2418,0,24,20,12,16
479,0.25,203.368,12.188,215.944,1181,2426,1,48,40,24,31
480,0.38,105.974,20.264,126.725,1183,2430,0,24,20,12,16
481,0.315,100.031,19.022,119.465,1185,2434,0,24,20,12,16
482,0.062,0.192,29.706,30.069,1185,2434,0,0,0,0,5
483,0.163,673.467,1.353,675.069,1190,2445,2,60,52,30,36
484,0.876,0.219,46.859,48.046,1190,2445,0,0,0,0,8
485,0.05,0.034,23.858,24.032,1190,2445,0,0,0,0,6
486,0.188,73.646,17.264,91.356,1192,2449,0,24,20,12,16
487,0.117,72.67,22.313,95.184,1194,2453,0,24,20,12,16
488,0.159,0.27,26.676,27.198,1194,2453,0,0,0,0,5
489,0.3,0.131,34.703,35.227,1194,2453,0,0,0,0,8
490,0.241,667.23,12.709,680.267,1200,2465,2,72,60,36,47
491,1.122,190.564,16.028,207.806,1204,2473,1,48,40,24,31
492,0.4,0.219,44.782,45.482,1204,2473,0,0,0,0,8
493,0.051,60.018,14.674,74.871,1205,2476,0,12,12,6,9
494,202.473,108.987,24.568,336.185,1207,2480,0,24,20,12,16
495,98.379,77.701,25.502,201.698,1209,2484,0,24,20,12,16
496,0.245,0.13,25.306,25.772,1209,2484,0,0,0,0,6
497,0.108,0.055,27.631,27.885,1209,2484,0,0,0,0,7
498,0.204,592.818,1.95,595.053,1213,2492,1,48,40,24,28
499,0.661,0.081,53.403,54.238,1213,2492,0,0,0,0,8
500,0.271,0.132,50.246,50.737,1213,2492,0,0,0,0,8
501,280.188,273.466,0.772,554.523,1217,2500,1,48,40,24,28
502,0.189,0.056,32.425,32.765,1217,2500,0,0,0,0,8
503,0.143,0.119,36.234,36.733,1217,2500,0,0,0,0,7
504,0.101,59.955,17.45,77.595,1218,2503,0,12,12,6,9
505,0.234,444.689,3.057,448.059,1222,2511,1,48,40,24,28
506,0.791,367.264,0.576,368.709,1226,2519,1,48,40,24,28
507,0.394,0.034,31.935,32.453,1226,2519,0,0,0,0,8
508,0.238,306.905,0.578,307.801,1231,2530,2,60,52,30,36
509,0.075,0.034,8.174,8.372,1231,2530,0,0,0,0,3
510,0.046,32.877,6.48,39.495,1232,2533,0,12,12,6,9
511,0.178,0.238,20.887,21.392,1232,2533,0,0,0,0,5
512,0.211,401.271,0.722,402.282,1236,2541,1,48,40,24,28
513,0.736,0.266,36.364,37.455,1236,2541,0,0,0,0,6
514,227.816,74.575,20,322.553,1238,2545,0,24,20,12,16
515,0.241,0.041,35.175,35.551,1238,2545,0,0,0,0,7
516,0.204,0.056,10.745,11.095,1238,2545,0,0,0,0,3
517,0.144,465.483,14.267,479.973,1244,2557,2,72,60,36,43
518,0.456,67.606,14.454,82.597,1246,2561,0,24,20,12,16
519,0.08,247.259,7.665,255.08,1252,2573,2,72,60,36,47
520,0.2,283.506,29.489,313.297,1254,2577,0,24,20,12,16
521,0.538,0.207,50.483,51.442,1254,2577,0,0,0,0,8
522,0.141,88.011,20.255,108.495,1256,2581,0,24,20,12,16
523,0.109,247.233,0.427,247.844,1262,2593,2,72,60,36,43
524,0.153,79.746,15.638,95.63,1264,2597,0,24,20,12,16
525,422.671,137.021,26.972,586.819,1266,2601,0,24,20,12,16
526,0.627,0.25,50.992,51.97,1266,2601,0,0,0,0,8
527,0.256,116.386,17.686,134.421,1268,2605,0,24,20,12,16
528,0.059,0.049,36.207,36.42,1268,2605,0,0,0,0,8
529,0.277,109.4,20.844,130.619,1270,2609,0,24,20,12,16
530,0.265,103.215,18.842,122.407,1272,2613,0,24,20,12,16
531,0.236,210.515,0.654,211.485,1276,2621,1,48,40,24,28
532,0.198,0.045,28.965,29.305,1276,2621,0,0,0,0,8
533,0.209,224.465,17.81,242.583,1277,2624,0,12,12,6,9
534,0.404,289.882,12.48,302.873,1283,2636,2,72,60,36,43
535,0.254,0.041,30.979,31.36,1283,2636,0,0,0,0,8
536,0.156,70.454,24.067,94.758,1285,2640,0,24,20,12,16
537,0.148,587.237,21.19,608.66,1293,2656,3,96,80,48,62
538,0.885,86.157,17.775,104.903,1295,2660,0,24,20,12,16
539,0.049,0.051,23.185,23.373,1295,2660,0,0,0,0,7
540,0.045,0.031,25.266,25.426,1295,2660,0,0,0,0,8
541,0.048,0.033,13.724,13.889,1295,2660,0,0,0,0,5
542,0.171,182.679,11.594,194.527,1299,2668,1,48,40,24,31
543,0.23,329.237,41.947,371.556,1301,2672,0,24,20,12,16
544,0.94,135.169,25.066,161.268,1303,2676,0,24,20,12,16
545,0.119,0.044,29.083,29.325,1303,2676,0,0,0,0,7
546,0.219,649.345,44.445,694.095,1313,2696,4,120,100,60,74
547,320.565,94.096,31.354,446.117,1315,2700,0,24,20,12,16
548,0.366,88.492,22.853,111.811,1317,2704,0,24,20,12,16
549,0.25,272.07,0.5,272.898,1323,2716,2,72,60,36,43
550,1.501,620.933,23.07,645.654,1326,2723,1,36,32,18,24
551,0.544,53.714,18.769,73.112,1327,2726,0,12,12,6,9
552,0.199,315.549,0.57,316.399,1333,2738,2,72,60,36,43
553,0.117,0.045,38.428,38.67,1333,2738,0,0,0,0,7
554,286.781,69.778,18.54,375.243,1335,2742,0,24,20,12,16
555,0.309,523.103,2.07,525.559,1339,2750,1,48,40,24,28
556,0.574,170.56,0.611,171.827,1343,2758,1,48,40,24,28
557,0.358,135.478,25.658,161.596,1345,2762,0,24,20,12,16
558,0.254,447.571,45.147,493.064,1349,2770,1,48,40,24,31
559,337.926,210.613,0.688,549.32,1353,2778,1,48,40,24,28
560,104.426,67.544,18.49,190.561,1355,2782,0,24,20,12,16
561,0.17,0.106,46.131,46.5,1355,2782,0,0,0,0,8
562,0.053,0.034,27.686,27.865,1355,2782,0,0,0,0,8
563,0.049,0.034,25.528,25.702,1355,2782,0,0,0,0,7
564,0.052,0.034,31.503,31.677,1355,2782,0,0,0,0,5
565,1.695,0.106,36.92,38.815,1355,2782,0,0,0,0,8
566,0.188,153.484,8.339,162.1,1359,2790,1,48,40,24,31
567,0.093,282.743,34.902,317.828,1361,2794,0,24,20,12,16
568,338.633,155.604,26.858,521.202,1363,2798,0,24,20,12,16
569,0.166,569.017,34.847,604.159,1367,2806,1,48,40,24,31
570,0.781,0.038,80.58,81.486,1367,2806,0,0,0,0,8
571,4.82,325.629,0.688,331.22,1373,2818,2,72,60,36,43
572,0.445,58.299,21.101,79.96,1375,2822,0,24,20,12,16
573,225.844,59.063,20.419,305.666,1377,2826,0,24,20,12,16
574,0.357,87.2,17.366,105.014,1379,2830,0,24,20,12,16
575,0.121,71.272,11.641,83.122,1380,2833,0,12,12,6,9
576,0.314,100.664,17.192,118.259,1382,2837,0,24,20,12,16
577,0.232,84.727,20.198,105.246,1384,2841,0,24,20,12,16
578,0.2,170.617,0.624,171.525,1388,2849,1,48,40,24,28
579,0.21,0.212,35.632,36.146,1388,2849,0,0,0,0,8
580,0.116,368.806,2.005,371.011,1392,2857,1,48,40,24,28
581,278.705,76.514,19.208,374.527,1394,2861,0,24,20,12,16
582,0.257,158.811,0.485,159.629,1398,2869,1,48,40,24,28
583,0.107,38.408,14.351,52.949,1399,2872,0,12,12,6,9
584,0.206,0.075,35.379,35.747,1399,2872,0,0,0,0,8
585,0.153,93.46,14.416,108.112,1401,2876,0,24,20,12,16
586,0.186,167.589,22.03,189.89,1403,2880,0,24,20,12,16
587,0.421,86.388,21.899,108.83,1405,2884,0,24,20,12,16
588,0.288,202.404,11.262,214.091,1409,2892,1,48,40,24,31
589,0.188,66.424,17.932,84.631,1411,2896,0,24,20,12,16
590,0.195,494.329,3.027,497.63,1417,2908,2,72,60,36,43
591,0.846,102.197,26.398,129.529,1419,2912,0,24,20,12,16
592,0.211,0.19,45.257,45.746,1419,2912,0,0,0,0,7
593,0.355,0.207,22.796,23.451,1419,2912,0,0,0,0,5
594,0.302,93.913,21.327,115.628,1421,2916,0,24,20,12,16
595,0.16,77.977,17.313,95.533,1423,2920,0,24,20,12,16
596,0.146,86.067,18.449,104.746,1425,2924,0,24,20,12,16
597,0.205,430.864,13.075,444.239,1431,2936,2,72,60,36,47
598,0.726,182.714,0.565,184.086,1435,2944,1,48,40,24,28
599,0.331,194.388,0.515,195.322,1439,2952,1,48,40,24,28
600,0.195,0.175,38.181,38.644,1439,2952,0,0,0,0,8
601,619.85,118.393,23.296,761.701,1441,2956,0,24,20,12,16
602,0.397,0.176,36.883,37.536,1441,2956,0,0,0,0,8
603,0.083,0.032,23.064,23.267,1441,2956,0,0,0,0,6
604,0.139,45.167,12.751,58.143,1442,2959,0,12,12,6,9
605,132.777,71.552,17.47,221.914,1444,2963,0,24,20,12,16
606,85.309,52.707,16.432,154.629,1446,2967,0,24,20,12,16
607,83.649,85.144,19.131,188.169,1448,2971,0,24,20,12,16
608,0.265,58.33,13.72,72.397,1450,2975,0,24,20,12,16
609,0.284,456.673,1.812,458.842,1454,2983,1,48,40,24,28
610,0.839,186.511,10.095,197.538,1458,2991,1,48,40,24,31
611,0.127,0.159,25.635,26.011,1458,2991,0,0,0,0,5
612,0.073,0.033,14.941,15.136,1458,2991,0,0,0,0,4
613,288.259,163.333,0.756,452.499,1462,2999,1,48,40,24,28
614,0.314,0.131,31.921,32.489,1462,2999,0,0,0,0,5
615,0.192,319.791,14.955,335.036,1466,3007,1,48,40,24,31
616,0.381,123.696,20.666,144.844,1468,3011,0,24,20,12,16
617,0.11,0.071,25.918,26.191,1468,3011,0,0,0,0,8
618,0.29,81.454,21.87,103.687,1470,3015,0,24,20,12,16
619,0.15,62.96,10.809,74.006,1472,3019,0,24,20,12,16
620,0.217,142.434,8.765,151.492,1476,3027,1,48,40,24,31
621,0.187,259.519,39.805,299.597,1478,3031,0,24,20,12,16
622,0.355,0.164,43.355,43.97,1478,3031,0,0,0,0,8
623,0.429,172.971,0.542,174.02,1482,3039,1,48,40,24,28
624,0.127,0.105,20.114,20.432,1482,3039,0,0,0,0,4
625,0.11,0.142,36.173,36.512,1482,3039,0,0,0,0,8
626,0.052,0.032,23.459,23.679,1482,3039,0,0,0,0,8
627,0.225,224.056,7.457,231.82,1488,3051,2,72,60,36,47
628,0.233,0.155,27.022,27.498,1488,3051,0,0,0,0,8
629,399.729,117.705,50.708,568.326,1490,3055,0,24,20,12,16
630,0.529,217.34,10.46,228.417,1494,3063,1,48,40,24,31
631,0.076,0.053,15.893,16.11,1494,3063,0,0,0,0,5
632,0.051,72.173,10.751,83.134,1496,3067,0,24,20,12,16
633,0.051,0.045,15.212,15.4,1496,3067,0,0,0,0,5
634,0.187,206.901,13.752,221.092,1500,3075,1,48,40,24,31
635,0.116,0.045,27.528,27.791,1500,3075,0,0,0,0,7
636,0.259,498.013,14.575,512.946,1504,3083,1,48,40,24,31
637,0.665,0.034,33.7,34.503,1504,3083,0,0,0,0,8
638,0.356,66.847,16.116,83.417,1505,3086,0,12,12,6,9
639,311.163,109.381,22.625,443.329,1507,3090,0,24,20,12,16
640,116.798,83.949,21.109,221.975,1509,3094,0,24,20,12,16
641,0.324,0.054,34.055,34.529,1509,3094,0,0,0,0,8
642,0.198,42.255,11.042,53.58,1510,3097,0,12,12,6,9
643,0.324,76.849,19.424,96.695,1512,3101,0,24,20,12,16
644,0.176,378.856,0.766,379.944,1516,3109,1,48,40,24,28
645,0.982,243.598,14.679,259.404,1521,3120,2,60,52,30,40
646,0.277,0.185,30.024,30.585,1521,3120,0,0,0,0,5
647,0.177,200.221,12.126,212.615,1525,3128,1,48,40,24,31
648,0.234,0.222,29.03,29.661,1525,3128,0,0,0,0,4
649,0.164,367.59,0.87,368.705,1529,3136,1,48,40,24,28
650,0.068,181.73,0.557,182.434,1533,3144,1,48,40,24,28
651,0.289,54.333,12.643,67.362,1534,3147,0,12,12,6,9
652,0.196,101.697,16.892,118.881,1536,3151,0,24,20,12,16
653,0.222,0.287,29.462,30.066,1536,3151,0,0,0,0,6
654,647.235,89.002,17.643,754.009,1538,3155,0,24,20,12,16
655,0.341,181.164,7.308,188.895,1543,3166,2,60,52,30,40
656,0.109,39.519,12.197,52.041,1544,3169,0,12,12,6,9
657,0.048,0.038,23.522,23.7,1544,3169,0,0,0,0,8
658,0.174,65.542,28.947,94.736,1546,3173,0,24,20,12,16
659,0.199,445.314,11.237,456.867,1551,3184,2,60,52,30,40
660,0.435,0.17,50.171,50.864,1551,3184,0,0,0,0,7
661,0.234,0.138,29.341,29.804,1551,3184,0,0,0,0,5
662,0.327,0.077,35.716,36.211,1551,3184,0,0,0,0,8
663,0.143,0.035,15.301,15.658,1551,3184,0,0,0,0,5
664,0.053,0.033,12.137,12.311,1551,3184,0,0,0,0,4
665,0.244,186.83,11.812,198.979,1555,3192,1,48,40,24,31
666,0.121,209.92,7.101,217.229,1561,3204,2,72,60,36,47
667,0.185,0.239,31.767,32.285,1561,3204,0,0,0,0,7
668,0.215,498.242,14.931,513.522,1565,3212,1,48,40,24,31
669,0.881,293.066,9.185,303.222,1571,3224,2,72,60,36,47
670,0.301,0.12,20.044,20.556,1571,3224,0,0,0,0,4
671,0.165,103.839,18.82,122.913,1573,3228,0,24,20,12,16
672,0.202,105.657,18.645,124.597,1575,3232,0,24,20,12,16
673,0.283,0.223,30.321,30.922,1575,3232,0,0,0,0,8
674,0.052,0.033,15.886,16.06,1575,3232,0,0,0,0,5
675,0.126,343.732,15.8,359.755,1579,3240,1,48,40,24,31
676,393.158,175.73,29.979,599.058,1581,3244,0,24,20,12,16
677,0.39,114.228,23.927,138.653,1583,3248,0,24,20,12,16
678,0.268,0.15,43.259,43.778,1583,3248,0,0,0,0,8
679,0.072,0.037,35.203,35.413,1583,3248,0,0,0,0,7
680,0.442,205.194,28.093,233.819,1585,3252,0,24,20,12,16
681,0.484,0.068,38.595,39.234,1585,3252,0,0,0,0,8
682,0.106,0.033,30.442,30.805,1585,3252,0,0,0,0,7
683,0.269,0.122,41.164,41.671,1585,3252,0,0,0,0,8
684,0.296,0.163,31.108,31.655,1585,3252,0,0,0,0,8
685,0.151,245.62,0.444,246.29,1589,3260,1,48,40,24,28
686,0.254,74.673,16.408,91.482,1591,3264,0,24,20,12,16
687,0.188,77.561,13.745,91.58,1593,3268,0,24,20,12,16
688,0.218,0.186,32.981,33.473,1593,3268,0,0,0,0,8
689,0.187,0.144,20.57,20.984,1593,3268,0,0,0,0,5
690,0.049,0.031,14.271,14.434,1593,3268,0,0,0,0,5
691,0.162,0.071,24.684,25.052,1593,3268,0,0,0,0,8
692,0.048,72.908,17.808,90.853,1595,3272,0,24,20,12,16
693,0.219,0.219,34.192,34.72,1595,3272,0,0,0,0,8
694,0.073,153.258,0.422,153.827,1599,3280,1,48,40,24,28
695,0.2,585.629,8.994,594.905,1607,3296,3,96,80,48,62
696,0.736,255.395,12.129,268.345,1613,3308,2,72,60,36,47
697,0.246,540.471,10.05,550.843,1619,3320,2,72,60,36,47
698,0.653,0.132,22.754,23.626,1619,3320,0,0,0,0,5
699,0.052,0.031,15.281,15.451,1619,3320,0,0,0,0,4
700,0.268,529.812,35.192,565.358,1623,3328,1,48,40,24,31
701,0.696,124.679,26.99,152.457,1625,3332,0,24,20,12,16
702,0.256,161.227,11.331,172.903,1629,3340,1,48,40,24,31
703,0.455,0.22,38.733,39.497,1629,3340,0,0,0,0,5
704,0.075,61.729,21.959,83.851,1631,3344,0,24,20,12,16
705,0.1,35.287,14.261,49.738,1632,3347,0,12,12,6,9
706,287.721,184.937,10.49,483.286,1636,3355,1,48,40,24,31
707,0.263,115.029,9.95,125.33,1639,3362,1,36,32,18,24
708,0.175,0.275,22.917,23.457,1639,3362,0,0,0,0,6
709,0.076,65.527,13.76,79.45,1641,3366,0,24,20,12,16
710,0.126,151.599,9.144,160.956,1645,3374,1,48,40,24,31
711,0.233,0.076,17.012,17.413,1645,3374,0,0,0,0,5
712,0.113,75.057,17.813,93.073,1647,3378,0,24,20,12,16
713,0.079,0.045,21.614,21.829,1647,3378,0,0,0,0,7
714,0.077,326.348,34.864,361.376,1649,3382,0,24,20,12,16
715,0.593,0.266,39.38,40.332,1649,3382,0,0,0,0,5
716,0.355,112.974,28.203,141.729,1651,3386,0,24,20,12,16
717,0.159,0.18,36.486,36.922,1651,3386,0,0,0,0,8
718,0.195,83.339,22.451,106.073,1653,3390,0,24,20,12,16
719,0.142,0.183,39.335,39.747,1653,3390,0,0,0,0,8
720,0.206,44.155,12.556,57.003,1654,3393,0,12,12,6,9
721,0.329,81.112,27.348,108.871,1656,3397,0,24,20,12,16
722,0.137,0.278,26.112,26.61,1656,3397,0,0,0,0,7
723,0.096,611.22,9.443,620.846,1663,3412,3,84,72,42,55
724,0.777,0.115,29.945,30.946,1663,3412,0,0,0,0,5
725,0.103,101.725,30.083,131.997,1665,3416,0,24,20,12,16
726,350.401,82.599,20.347,453.507,1667,3420,0,24,20,12,16
727,0.139,0.054,28.538,28.833,1667,3420,0,0,0,0,8
728,0.099,0.062,22.582,22.845,1667,3420,0,0,0,0,4
729,117.753,78.039,23.341,219.257,1669,3424,0,24,20,12,16
730,0.242,587.942,14.059,602.379,1675,3436,2,72,60,36,47
731,0.806,53.003,13.086,66.983,1676,3439,0,12,12,6,9
732,0.244,0.234,38.054,38.628,1676,3439,0,0,0,0,8
733,0.351,260.424,8.405,269.268,1682,3451,2,72,60,36,47
734,0.344,0.189,42.248,42.962,1682,3451,0,0,0,0,8
735,0.286,423.653,2.641,426.659,1686,3459,1,48,40,24,28
736,0.42,110.575,24.12,135.2,1688,3463,0,24,20,12,16
737,0.267,282.22,7.297,289.868,1695,3478,3,84,72,42,52
738,0.104,38.205,9.007,47.399,1696,3481,0,12,12,6,9
739,0.104,556.867,14.668,571.728,1702,3493,2,72,60,36,47
740,0.908,87.911,21.669,110.585,1704,3497,0,24,20,12,16
741,0.264,0.115,59.131,59.598,1704,3497,0,0,0,0,8
742,0.064,56.508,16.236,72.917,1705,3500,0,12,12,6,9
743,1.504,191.977,28.273,221.893,1707,3504,0,24,20,12,16
744,0.253,0.044,50.362,50.751,1707,3504,0,0,0,0,8
745,0.052,92.288,16.199,108.634,1709,3508,0,24,20,12,16
746,0.06,437.76,5.563,443.468,1713,3516,1,48,40,24,28
747,0.944,112.763,24.722,138.51,1715,3520,0,24,20,12,16
748,0.054,0.058,45.647,45.848,1715,3520,0,0,0,0,7
749,0.246,87.493,21.106,108.943,1717,3524,0,24,20,12,16
750,0.317,0.259,26.552,27.228,1717,3524,0,0,0,0,5
751,0.134,771.933,8.013,780.161,1727,3544,4,120,100,60,74
752,0.683,0.079,50.168,51.031,1727,3544,0,0,0,0,8
753,0.154,215.713,8.636,224.596,1733,3556,2,72,60,36,47
754,0.229,53.514,13.483,67.321,1734,3559,0,12,12,6,9
755,820.387,216.205,0.698,1037.43,1738,3567,1,48,40,24,28
756,0.574,95.653,23.323,119.641,1740,3571,0,24,20,12,16
757,0.121,0.127,32.792,33.182,1740,3571,0,0,0,0,8
758,5.156,183.595,13.089,201.925,1744,3579,1,48,40,24,31
759,285.195,391.272,45.523,722.119,1748,3587,1,48,40,24,31
760,0.837,252.183,12.465,265.58,1752,3595,1,48,40,24,31
761,0.266,111.828,24.798,137.122,1754,3599,0,24,20,12,16
762,0.528,178.556,0.714,179.877,1758,3607,1,48,40,24,28
763,0.15,391.232,3.14,394.657,1762,3615,1,48,40,24,28
764,0.825,216.544,11.895,229.454,1766,3623,1,48,40,24,31
765,0.204,330.692,11.858,342.914,1770,3631,1,48,40,24,31
766,0.405,86.741,18.744,105.979,1772,3635,0,24,20,12,16
767,0.23,487.966,8.761,497.039,1778,3647,2,72,60,36,47
768,0.788,0.247,24.958,26.078,1778,3647,0,0,0,0,5
769,0.204,82.41,19.249,101.941,1780,3651,0,24,20,12,16
770,0.105,142.927,0.561,143.675,1784,3659,1,48,40,24,28
771,0.147,70.473,17.486,88.195,1786,3663,0,24,20,12,16
772,0.157,352.514,0.663,353.416,1790,3671,1,48,40,24,28
773,0.591,310.573,8.53,319.771,1798,3687,3,96,80,48,62
774,0.207,0.209,35.631,36.126,1798,3687,0,0,0,0,8
775,0.045,0.03,12.744,12.898,1798,3687,0,0,0,0,4
776,0.072,387.519,28.135,415.813,1802,3695,1,48,40,24,31
777,0.493,0.099,29.541,30.228,1802,3695,0,0,0,0,5
778,0.188,222.103,13.44,235.818,1806,3703,1,48,40,24,31
779,0.252,265.855,12.338,278.534,1812,3715,2,72,60,36,47
780,0.385,540.188,8.415,549.075,1820,3731,3,96,80,48,62
781,0.803,70.033,14.495,85.406,1822,3735,0,24,20,12,16
782,0.145,0.128,38.612,38.965,1822,3735,0,0,0,0,8
783,0.091,303.766,3.907,307.839,1826,3743,1,48,40,24,28
784,0.998,148.751,30.36,180.212,1828,3747,0,24,20,12,16
785,0.276,282.454,9.585,292.4,1834,3759,2,72,60,36,47
786,0.27,44.982,14.237,59.583,1835,3762,0,12,12,6,9
787,0.195,0.258,51.741,52.294,1835,3762,0,0,0,0,8
788,0.178,172.41,0.446,173.113,1839,3770,1,48,40,24,28
789,0.156,0.276,40.758,41.292,1839,3770,0,0,0,0,8
790,0.285,275.091,27.493,302.956,1841,3774,0,24,20,12,16
791,365.008,150.761,11.327,527.195,1845,3782,1,48,40,24,31
792,0.271,248.73,0.742,249.824,1851,3794,2,72,60,36,40
793,0.058,377.483,15.615,393.238,1855,3802,1,48,40,24,31
794,0.312,90.001,21.283,111.678,1857,3806,0,24,20,12,16
795,0.115,134.573,8.358,143.13,1861,3814,1,48,40,24,31
796,0.274,0.109,27.816,28.356,1861,3814,0,0,0,0,4
797,0.171,62.949,19.693,82.896,1863,3818,0,24,20,12,16
798,0.048,0.039,17.272,17.451,1863,3818,0,0,0,0,5
799,0.176,460.337,14.791,475.394,1867,3826,1,48,40,24,31
800,1.407,106.25,24.718,132.531,1869,3830,0,24,20,12,16
801,0.193,0.21,38.524,39.022,1869,3830,0,0,0,0,7
802,0.21,191.414,0.623,192.327,1873,3838,1,48,40,24,28
803,0.143,0.135,41.543,41.922,1873,3838,0,0,0,0,8
804,0.225,87.351,19.717,107.39,1875,3842,0,24,20,12,16
805,0.158,415.655,2.029,417.923,1879,3850,1,48,40,24,28
806,0.554,113.577,23.294,137.525,1881,3854,0,24,20,12,16
807,0.143,240.57,9.548,250.341,1887,3866,2,72,60,36,47
808,0.249,0.175,45.093,45.619,1887,3866,0,0,0,0,8
809,0.085,98.921,47.917,147.003,1889,3870,0,24,20,12,16
810,0.429,478.97,8.85,488.348,1895,3882,2,72,60,36,47
811,0.353,171.75,16.077,188.259,1899,3890,1,48,40,24,31
812,0.291,0.148,29.407,29.943,1899,3890,0,0,0,0,6
813,0.161,196.596,7.344,204.189,1903,3900,2,48,44,24,33
814,0.224,0.175,46.179,46.666,1903,3900,0,0,0,0,6
815,0.105,464.177,0.991,465.353,1907,3908,1,48,40,24,28
816,1.116,0.132,45.996,47.335,1907,3908,0,0,0,0,8
817,0.187,46.488,14.073,60.841,1908,3911,0,12,12,6,9
818,0.107,267.397,9.022,276.612,1914,3923,2,72,60,36,47
819,373.108,81.167,23.146,477.584,1916,3927,0,24,20,12,16
820,0.312,572.946,1.468,574.806,1920,3935,1,48,40,24,28
821,0.739,90.789,18.153,109.772,1922,3939,0,24,20,12,16
822,0.211,190.312,19.302,209.927,1926,3947,1,48,40,24,31
823,0.416,658.977,13.798,673.285,1932,3959,2,72,60,36,47
824,0.853,0.031,37.543,38.497,1932,3959,0,0,0,0,7
825,0.314,218.102,6.144,224.636,1937,3970,2,60,52,30,40
826,0.054,0.047,44.015,44.195,1937,3970,0,0,0,0,8
827,0.101,0.028,18.993,19.194,1937,3970,0,0,0,0,5
828,0.162,74.12,17.18,91.533,1939,3974,0,24,20,12,16
829,0.079,81.777,15.166,97.097,1941,3978,0,24,20,12,16
830,0.043,0.037,32.348,32.502,1941,3978,0,0,0,0,7
