iteration,find_best_us,split_us,update_info_us,total_us,active_faces,n_vertices
1125,500359,36203.3,2592.49,539155,2948,6015
1126,0.503,0.555,3887.49,3888.76,2948,6015
1127,0.273,59222.4,644.901,59867.8,2952,6023
1128,562966,35503.5,2209.06,600679,2954,6027
1129,0.386,0.182,2077.48,2078.25,2954,6027
1130,1.098,33413.9,2757.81,36173.1,2956,6031
1131,1.609,74538.1,609.481,75149.4,2960,6039
1132,0.466,114753,531.059,115285,2966,6051
1133,0.311,0.381,4745.06,4745.97,2966,6051
1134,496456,32321.1,2931.33,531709,2968,6055
1135,0.92,31136.3,2538.66,33676.2,2970,6059
1136,0.349,0.319,3182.35,3183.26,2970,6059
1137,0.462,30376.4,3245.32,33622.4,2972,6063
1138,0.553,70905.6,2537.45,73443.9,2976,6071
1139,0.501,29840.4,2853.47,32694.6,2978,6075
1140,0.617,119254,2484.31,121739,2985,6090
1141,0.452,0.126,3871.9,3872.73,2985,6090
1142,0.395,225766,2303.78,228071,2997,6114
1143,0.53,35708.6,3220.28,38929.6,2999,6118
1144,0.613,79656.9,645.732,80303.5,3003,6126
1145,0.382,116078,2011.86,118091,3009,6138
1146,0.363,0.103,2857.16,2857.84,3009,6138
1147,0.21,29367.2,2376.65,31744.3,3011,6142
1148,0.358,0.191,2895.34,2896.1,3011,6142
1149,0.35,35207.4,3397.91,38605.9,3013,6146
1150,0.507,0.234,5109.6,5110.62,3013,6146
1151,0.495,0.206,2500.9,2501.85,3013,6146
1152,0.331,48828.2,607.036,49435.9,3016,6153
1153,0.609,226291,2233.88,228526,3028,6177
1154,0.383,0.186,4602.92,4603.7,3028,6177
1155,0.387,130121,2125.82,132248,3036,6193
1156,0.569,136459,2497.15,138957,3044,6209
1157,0.764,0.25,3807.64,3808.91,3044,6209
1158,0.316,0.117,3621.01,3621.7,3044,6209
1159,0.381,38316.2,2704.42,41021.3,3046,6213
1160,519225,36737.8,2359.81,558323,3048,6217
1161,0.633,0.304,4420.86,4422,3048,6217
1162,0.263,0.262,4521.01,4521.73,3048,6217
1163,0.291,34873.2,2879.05,37752.8,3050,6221
1164,0.741,0.229,5333.31,5334.56,3050,6221
1165,582433,37401.7,3263.46,623098,3052,6225
1166,0.725,74966.2,2475.05,77442.3,3056,6233
1167,574617,35345.2,3507.78,613471,3058,6237
1168,0.519,0.157,5365.57,5366.41,3058,6237
1169,0.474,99643.1,2016.99,101661,3064,6249
1170,0.717,35344.6,3807.91,39153.5,3066,6253
1171,0.804,29740.4,2708.39,32449.9,3068,6257
1172,0.5,209137,2057.97,211196,3080,6281
1173,0.576,35889.8,3298.66,39189.3,3082,6285
1174,526217,31409.2,3471.94,561099,3084,6289
1175,0.526,93907.1,453.447,94361.3,3090,6301
1176,0.393,150587,2355.91,152943,3100,6321
1177,0.445,33086.8,2916.18,36003.6,3102,6325
1178,0.428,107182,2379.57,109562,3108,6337
1179,0.505,30071.3,2783.68,32855.7,3110,6341
1180,0.494,143714,2107.31,145822,3118,6357
1181,0.408,106259,2076.18,108336,3124,6369
1182,0.309,35942.4,2887.52,38830.5,3126,6373
1183,0.369,29294.5,2705.51,32000.6,3128,6377
1184,0.588,0.206,5464.16,5465.2,3128,6377
1185,0.36,0.213,3527.78,3528.59,3128,6377
1186,0.4,179481,2652.55,182134,3138,6397
1187,0.375,68291,737.352,69029,3142,6405
1188,0.526,214065,1921.44,215987,3154,6429
1189,0.585,0.214,5139.91,5140.93,3154,6429
1190,0.779,73975.2,592.429,74568.7,3158,6437
1191,0.649,148114,2761.76,150877,3166,6453
1192,1.199,37344.7,3033.98,40380.1,3168,6457
1193,622053,32596.7,3264.4,657915,3170,6461
1194,0.573,0.296,6636.56,6637.68,3170,6461
1195,0.3,34652.6,3320.64,37973.8,3172,6465
1196,0.402,32898.8,2612.52,35512,3174,6469
1197,0.414,33039.9,3442.14,36482.7,3176,6473
1198,0.523,32505.8,3582.48,36089,3178,6477
1199,0.484,0.436,4596.51,4597.69,3178,6477
1200,1.063,0.498,4252.86,4254.62,3178,6477
1201,0.166,0.266,2599.39,2600.04,3178,6477
1202,0.352,0.301,4250.31,4251.22,3178,6477
1203,0.542,69889.4,634.607,70524.8,3182,6485
1204,0.593,0.392,5692.19,5693.43,3182,6485
1205,600107,37578.6,2818.92,640505,3184,6489
1206,514121,34327,3772.56,552220,3186,6493
1207,0.741,106686,516.767,107203,3192,6505
1208,0.51,65432.4,2194.5,67627.6,3196,6513
1209,0.704,0.106,5024.7,5025.72,3196,6513
1210,526205,29930,2642.84,558779,3198,6517
1211,0.372,90676.8,1987.23,92664.6,3204,6529
1212,0.434,107381,1781.51,109163,3210,6541
1213,0.361,27755.1,2958.85,30714.5,3212,6545
1214,0.478,77312.2,2467.73,79780.6,3217,6556
1215,0.424,125008,2860.55,127870,3225,6572
1216,0.617,30134.3,2685.43,32820.6,3227,6576
1217,1.167,0.346,4642.17,4643.88,3227,6576
1218,0.405,37730.9,2924.92,40656.5,3229,6580
1219,0.552,45076.5,709.339,45786.6,3232,6587
1220,0.423,69164.6,708.966,69874.2,3236,6595
1221,0.433,30074.6,2678.61,32753.9,3238,6599
1222,0.366,173766,2278.47,176045,3248,6619
1223,0.388,199388,2505.13,201894,3260,6643
1224,0.518,0.404,4592.57,4593.72,3260,6643
1225,0.255,30484.8,3317.21,33802.5,3262,6647
1226,543979,30469.7,2384.83,576834,3264,6651
1227,0.462,65967.8,2476.07,68444.6,3268,6659
1228,0.538,63536.7,2635.53,66173,3272,6667
1229,0.39,0.035,3852.66,3853.31,3272,6667
1230,0.252,13579.2,2357.64,15937.2,3273,6670
1231,0.622,65486.9,2435.42,67923.3,3277,6678
1232,12.033,69380.9,2980.3,72373.5,3281,6686
1233,0.664,33627.9,2916.96,36545.7,3283,6690
1234,0.454,30494.3,2736.26,33231.3,3285,6694
1235,0.602,33745.4,4208.42,37954.7,3287,6698
1236,0.485,31582.1,2941.03,34523.8,3289,6702
1237,0.536,64761.8,862.617,65625.2,3293,6710
1238,0.662,34868,3070.43,37939.3,3295,6714
1239,0.815,0.218,4826.82,4828.1,3295,6714
1240,0.371,0.17,4028.38,4029.18,3295,6714
1241,0.374,154356,2562.41,156919,3305,6734
1242,0.512,91961.8,544.287,92506.7,3311,6746
1243,0.327,0.262,3824.75,3825.47,3311,6746
1244,0.317,0.156,2560.96,2561.64,3311,6746
1245,622955,32191.1,2660.07,657806,3313,6750
1246,628024,64482.5,2180.61,694687,3317,6758
1247,0.599,0.144,5417.93,5418.88,3317,6758
1248,0.279,31213.5,3417.53,34631.5,3319,6762
1249,0.747,67140.4,697.101,67838.4,3323,6770
1250,623252,32907.2,2582.31,658741,3325,6774
1251,0.491,0.123,5695.19,5696.01,3325,6774
1252,0.913,110750,2590.74,113342,3331,6786
1253,0.778,67260.5,2830.11,70091.7,3335,6794
1254,621473,38494.8,3794.89,663763,3337,6798
1255,1.518,67483.1,2341.14,69825.9,3341,6806
1256,0.452,132784,2761.35,135546,3349,6822
1257,0.616,32116.5,3344.08,35461.5,3351,6826
1258,0.639,141844,2391.23,144236,3359,6842
1259,0.448,103955,2247.73,106203,3365,6854
1260,0.328,67963.1,647.017,68610.7,3369,6862
1261,0.567,65855.4,830.387,66686.6,3373,6870
1262,0.595,0.22,6522.65,6523.71,3373,6870
1263,0.62,0.235,6625.06,6626.2,3373,6870
1264,0.5,32891.7,3085.98,35978.4,3375,6874
1265,0.38,0.164,3840.32,3841.07,3375,6874
1266,0.387,0.084,2591.48,2592.16,3375,6874
1267,0.254,0.42,5486.91,5487.86,3375,6874
1268,0.445,0.228,5197.98,5198.86,3375,6874
1269,1.052,31231.7,3659.54,34892.6,3377,6878
1270,0.578,67432,624.135,68057,3381,6886
1271,0.488,184273,3148.38,187422,3391,6906
1272,0.816,88291.4,2735.45,91027.9,3396,6917
1273,0.624,0.272,5961.78,5962.93,3396,6917
1274,0.414,29969.9,3473.63,33444.2,3398,6921
1275,0.791,107359,2502.78,109862,3404,6933
1276,0.583,0.171,5834.35,5835.39,3404,6933
1277,0.69,30225.4,3676.32,33902.6,3406,6937
1278,0.522,131756,2951.53,134709,3414,6953
1279,0.651,33004.7,3579.8,36585.4,3416,6957
1280,646477,40303.6,3832.32,690613,3418,6961
1281,0.922,103416,2609.19,106026,3424,6973
1282,0.55,201197,2404.99,203602,3434,6993
1283,564971,38045.3,4191.49,607209,3436,6997
1284,0.984,122433,3103.88,125538,3442,7009
1285,0.582,0.383,6749.53,6750.66,3442,7009
1286,551402,30791.9,4399.97,586595,3444,7013
1287,0.846,81643.9,2977.31,84622.3,3448,7021
1288,0.53,231120,2934.38,234055,3460,7045
1289,0.646,194721,2758.13,197480,3470,7065
1290,0.711,98981.9,2832.34,101815,3476,7077
1291,0.48,96020.9,773.055,96794.6,3482,7089
1292,645475,30992.4,3745.17,680213,3484,7093
